word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
comum	8	36	0	44	-0.31313670536945587	0.00018068071459222622	0.0003454231433506045	6.737500000000001	0.009440683360531691	-0.29368785738548236	0.3543508447774718	0.0
ligado	2	7	0	9	-0.19580075581765463	4.5170178648056556e-05	6.716561120706198e-05	0.5625	0.4532547047537363	-0.0930171619233312	0.30370711195871675	0.0
disposto	6	21	0	27	-0.19580075581765463	0.00013551053594416967	0.00020149683362118595	4.687500000000001	0.030382821976577514	-0.0930171619233312	0.30370711195871675	0.0
marcado	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
desprotegido	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
ferino	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
inocente	5	14	0	19	-0.08657309781608413	0.00011292544662014138	0.00013433122241412397	3.6848484848484846	0.05490896018743924	0.07605916812060273	0.24963989068844114	0.0
diferente	20	36	0	56	0.1333274611703221	0.0004517017864805655	0.0003454231433506045	21.97391304347826	2.7638165551901103e-06	0.3814408176717844	0.11318878796058346	0.0
ocupado	1	2	0	3	0.08126614584954407	2.2585089324028278e-05	1.9190174630589138e-05	0.0	1.0	0.3124479461848331	0.1495564321314586	0.0
aposentado	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
presente	14	51	0	65	-0.21495897322909377	0.0003161912505363959	0.0004893494530800231	13.52832512315271	0.00023498966907897594	-0.12426970542743541	0.3124599030683115	0.0
intuitivo	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
chateado	0	4	0	4	-1.0	0.0	3.8380349261178276e-05	0.0	0.0	0.0	0.555021540239623	0.0
pungente	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
distante	1	11	0	12	-0.6474689099848292	2.2585089324028278e-05	0.00010554596046824027	0.0	1.0	-1.0738464149350575	0.4680101632499932	0.0
cafuzo	0	3	0	3	-1.0	0.0	2.878526194588371e-05	0.0	0.0	0.0	0.555021540239623	0.0
certo	56	208	0	264	-0.22419981050032375	0.0012647650021455836	0.00199577816158127	60.42675544794189	7.636786527321038e-15	-0.13953717755822392	0.3166105167946247	0.0
verdadeiro	3	67	0	70	-0.8093082529712106	6.775526797208483e-05	0.0006428708501247362	1.362530413625304	0.24309941982777786	-1.7388227185283063	0.51121891758123	0.0
eficaz	0	3	0	3	-1.0	0.0	2.878526194588371e-05	0.0	0.0	0.0	0.555021540239623	0.0
relativista	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
profano	0	1	0	1	-1.0	0.0	9.595087315294569e-06	0.0	0.0	0.0	0.555021540239623	0.0
triste	11	46	0	57	-0.2796973575331699	0.00024843598256431103	0.0004413740165035502	10.06178287731686	0.0015137666545738048	-0.23409576018323688	0.34061166889416766	0.0
maravilhoso	3	5	0	8	0.17091256354801568	6.775526797208483e-05	4.797543657647284e-05	1.641025641025641	0.2001848041775755	0.4302309818412169	0.08501791099388735	0.0
capaz	72	111	0	183	0.20848531318418112	0.001626126431330036	0.0010650546919976972	87.16014739229024	1.0008022395300226e-20	0.47824020102757736	0.05506558871053618	0.0
variado	1	2	0	3	0.08126614584954407	2.2585089324028278e-05	1.9190174630589138e-05	0.0	1.0	0.3124479461848331	0.1495564321314586	0.0
repentino	0	6	0	6	-1.0	0.0	5.757052389176742e-05	0.0	0.0	0.0	0.555021540239623	0.0
esperto	0	4	0	4	-1.0	0.0	3.8380349261178276e-05	0.0	0.0	0.0	0.555021540239623	0.0
homossexual	4	3	0	7	0.5167242423746295	9.034035729611311e-05	2.878526194588371e-05	3.1500000000000004	0.07592696298255786	0.8514444469175201	-0.2922763201475808	0.0
livre	14	50	1	65	-0.2054953402324574	0.0003161912505363959	0.00047975436576472844	11.276247529644266	0.0007850508072524437	-0.12426970542743541	0.2926572757721319	-2.470943759013884
vivo	17	27	0	44	0.1942091230879824	0.0003839465185084807	0.00025906735751295336	18.664457332228668	1.5586093073691386e-05	0.46008394499089783	0.06666877232569078	0.0
mesmo	30	235	0	265	-0.53788494346052	0.0006775526797208483	0.002254845519094224	29.715333333333334	5.0037468607751345e-08	-0.767472209471124	0.4348772283975599	0.0
pronto	35	58	0	93	0.17369283206607197	0.0007904781263409897	0.000556515064287085	40.684200567644275	1.789280326015553e-10	0.4338088031891004	0.0828650576327863	0.0
legal	0	4	0	4	-1.0	0.0	3.8380349261178276e-05	0.0	0.0	0.0	0.555021540239623	0.0
animal	2	16	0	18	-0.5453236656807057	4.5170178648056556e-05	0.0001535213970447131	0.5294117647058822	0.46685427082272535	-0.7861643424832765	0.43723850458323943	0.0
forte	16	29	0	45	0.12992719426010646	0.00036136142918445245	0.0002782575321435425	17.10304054054054	3.540557715810488e-05	0.3769864673224044	0.1156548804557772	0.0
preocupado	0	14	0	14	-1.0	0.0	0.00013433122241412397	0.0	0.0	0.0	0.5550215402396229	0.0
bom	127	282	1	410	0.029151093454667373	0.002868306344151591	0.0027058146229130683	145.37410272670138	1.7789900143169638e-33	0.23909016161318075	0.1807714514793832	-4.3127136488166
grande	46	177	2	225	-0.24090516230946216	0.0010389141089053007	0.0016983304548071388	43.98377791486455	3.3110870603360616e-11	-0.1763987708623823	0.31507087060903183	-3.0195097107627213
pequeno	20	62	1	83	-0.13681827838231694	0.0004517017864805655	0.0005948954135482632	18.165732651344815	2.024896567202283e-05	-0.012048099389664042	0.2633153174881166	-2.7153970969148444
normal	0	3	0	3	-1.0	0.0	2.878526194588371e-05	0.0	0.0	0.0	0.555021540239623	0.0
coadjuvante	5	10	0	15	0.08126614584954403	0.00011292544662014138	9.595087315294569e-05	3.8400000000000003	0.05004352124870517	0.31244794618483324	0.14955643213145844	0.0
amistoso	0	2	0	2	-1.0	0.0	1.9190174630589138e-05	0.0	0.0	0.0	0.555021540239623	0.0
amante	5	12	0	17	-0.009714715741944355	0.00011292544662014138	0.00011514104778353483	3.751724137931035	0.05275307027755882	0.18728480323082722	0.20671484597140719	0.0
feliz	48	69	0	117	0.24168851230373833	0.0010840842875533573	0.0006620610247553253	57.89717741935484	2.7618313114090404e-14	0.5200873109630776	0.026954110039126185	0.0
