word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
reservar	2	20	0	22	-0.6189327044370098	4.5170178648056556e-05	0.00019190174630589137	0.5238095238095237	0.4692211560417394	-0.9868350379454277	0.459711360435298	0.0
atingir	3	16	0	19	-0.3875968081230682	6.775526797208483e-05	0.0001535213970447131	1.4476190476190476	0.22891038099626254	-0.4347664556453879	0.38317128331296363	0.0
ressaltar	0	5	0	5	-1.0	0.0	4.797543657647284e-05	0.0	0.0	0.0	0.555021540239623	0.0
explorar	0	9	0	9	-1.0	0.0	8.635578583765112e-05	0.0	0.0	0.0	0.5550215402396229	0.0
falar	251	684	6	941	-0.07310250346321341	0.005668857420331097	0.0065630397236614854	271.921974580363	4.325423840974748e-61	0.08957003439934702	0.23603631827679386	-3.3517401594755714
escrever	37	142	2	181	-0.23968060646677852	0.0008356483049890462	0.0013625023987718287	34.071574997774874	5.3121624888873905e-09	-0.17651888376865849	0.3123515665750579	-2.801906339824127
ver	433	880	4	1317	0.07329557900474984	0.009779343677304243	0.00844367683745922	505.6909835720393	5.492132301083778e-112	0.29868626111215174	0.15183174596859395	-4.093373829741637
manter	14	29	0	43	0.0638132661687652	0.0003161912505363959	0.0002782575321435425	14.418650793650794	0.00014634570425094893	0.28891744877463904	0.16111725453253453	0.0
fazer	459	1234	9	1702	-0.06636595663257608	0.01036655599972898	0.011840337747073498	504.97129986504393	7.8763746749285645e-112	0.1005511357801686	0.23347843557163675	-3.5388912209153465
apresentar	58	99	0	157	0.15931222150589416	0.00130993518079364	0.0009499136442141623	68.70864762931035	1.1413931964546583e-16	0.4152574400510543	0.09389558502590478	0.0
interpretar	8	13	0	21	0.18317450248729752	0.00018068071459222622	0.0001247361350988294	7.5661764705882355	0.005947381943382781	0.44597933880935586	0.07544845997773672	0.0
formar	11	41	0	52	-0.22585663944314513	0.00024843598256431103	0.0003933985799270773	10.166177908113392	0.0014304049860924346	-0.14228821093011398	0.3173498883625032	0.0
evocar	1	3	0	4	-0.12069554652796233	2.2585089324028278e-05	2.878526194588371e-05	0.0	1.0	0.024765873733052335	0.26733946778784207	0.0
pressupor	0	4	0	4	-1.0	0.0	3.8380349261178276e-05	0.0	0.0	0.0	0.555021540239623	0.0
buscar	26	61	0	87	0.0016306827853459524	0.0005872123224247352	0.0005853003262329687	28.261434511434512	1.059866829828088e-07	0.2032486542198412	0.19998728575835056	0.0
enfatizar	1	5	0	6	-0.3598378403280047	2.2585089324028278e-05	4.797543657647284e-05	0.0	1.0	-0.3806992343751122	0.37269998344566824	0.0
sugerir	8	15	0	23	0.11322738606663262	0.00018068071459222622	0.00014392630972941855	7.4144736842105265	0.006470123873743846	0.35500756060362926	0.12757752541268333	0.0
reverenciar	0	2	0	2	-1.0	0.0	1.9190174630589138e-05	0.0	0.0	0.0	0.555021540239623	0.0
ir	234	495	1	730	0.05335032084828731	0.005284910901822617	0.004749568221070812	273.7348473267129	1.7415496159050554e-61	0.2733368160682075	0.1665347686658765	-4.889601023260683
ter	983	2023	5	3011	0.0670547166361515	0.022201142805519797	0.019410861638840912	1159.6269399767182	3.627577136696469e-254	0.29164182651837545	0.15733084892563443	-4.6971461051658805
dizer	818	2059	6	2883	-0.03352476981937638	0.01847460306705513	0.01975628478219152	935.2398193467357	2.1442184836595244e-205	0.1513358738172878	0.21841054962901021	-4.471383717528593
definir	0	8	0	8	-1.0	0.0	7.676069852235655e-05	0.0	0.0	0.0	0.555021540239623	0.0
saber	316	600	9	925	0.10701428510924087	0.007136888226392936	0.0057570523891767415	356.8061334019152	1.3965218129925078e-79	0.33700871092742973	0.12215745794334389	-2.9291256492944524
voltar	83	186	0	269	0.02456137358636988	0.001874562413894347	0.0017846862406447899	95.79007017079306	1.2773479079401158e-22	0.23518946304770172	0.18605683435098525	0.0
contestar	4	11	0	15	-0.0776246311925631	9.034035729611311e-05	0.00010554596046824027	2.5961538461538463	0.10712339925384025	0.08930439487062362	0.24486661193578335	0.0
permitir	12	58	0	70	-0.34499278027687913	0.00027102107188833934	0.000556515064287085	11.028645833333334	0.0008971465974826877	-0.35252835740841565	0.36696930873668326	0.0
levar	164	364	4	532	0.029367180637195303	0.0037039546491406373	0.003492611782767223	181.55837246650273	2.2139729307706176e-41	0.23428317333549703	0.17553191853471894	-3.1869056173400003
criar	55	111	0	166	0.07676948865706441	0.0012421799128215553	0.0010650546919976972	63.54525763045619	1.5672445598229417e-15	0.3064056317288706	0.15256395319541383	0.0
conversar	54	114	0	168	0.0543585108948019	0.001219594823497527	0.001093839953943581	61.979511426319945	3.4704950378546817e-15	0.27608030201395833	0.1672560092308594	0.0
anunciar	20	48	0	68	-0.009714715741944355	0.0004517017864805655	0.00046056419113413934	21.162068965517243	4.220350771916159e-06	0.18728480323082722	0.20671484597140719	0.0
