word	female	male	total	skewness	pct_f	pct_m	chi2	p	pmi_f	pmi_m
assis	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
dostoievski	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
médico	0	11	11	-1.0	0.0	0.016152716593245228	1.516853226130393	0.2180963157133286	-inf	0.30445100224307287
cronista	0	22	22	-1.0	0.0	0.032305433186490456	4.115338849359361	0.04249601134628679	-inf	0.30445100224307287
sensibilidade	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
milagre	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
condição	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
conselheiro	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
obra	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
hermilo	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
claro	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
mário	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
renato	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
notável	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
misturar	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
colocar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
poder	0	16	16	-1.0	0.0	0.023494860499265784	2.6765758286680126	0.10183448140536602	-inf	0.30445100224307287
leitor	0	41	41	-1.0	0.0	0.06020558002936858	8.869947818804059	0.0028990342789750366	-inf	0.30445100224307287
forma	0	9	9	-1.0	0.0	0.013215859030837005	1.0713651757765925	0.30063728844183724	-inf	0.30445100224307287
criação	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
imaginação	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
escritor	0	19	19	-1.0	0.0	0.027900146842878122	3.3910975907221115	0.06554930086595248	-inf	0.30445100224307314
jornalista	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
pródigo	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
ligação	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
coruja	0	21	21	-1.0	0.0	0.030837004405286344	3.8729570709759766	0.04906999426565827	-inf	0.30445100224307314
constatar	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
morador	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
