word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
querer	153	352	2	507	0.17420474048761195	0.009529741513547182	0.006702081072332972	172.75704704004522	1.8493858644770466e-39	0.4458790873484107	0.0938795794766446	-3.790780584805251
aposentar	1	4	0	5	-0.10021329267352516	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.034514257113057875	0.23561585615552086	0.0
vir	138	466	4	608	-0.015868261359087633	0.008595453129866086	0.008872641419622627	143.03515506665445	5.7748994999174776e-33	0.16103097273819594	0.19277015962920963	-3.2792972826202895
contar	49	103	0	152	0.2176062891837943	0.0030520087200249144	0.00196112031377925	56.05570228091237	7.04465917100082e-14	0.5118919468115085	0.06960787485309006	0.0
ter	380	991	3	1374	0.11284209522649201	0.023668639053254437	0.018868643018982882	430.81837063972455	1.0783758020643565e-95	0.35864194948529515	0.131992469017424	-4.382285945888198
andar	38	96	0	134	0.1285009830147936	0.002366863905325444	0.0018278402924544468	41.978489702517166	9.228299854888217e-11	0.3836985293226326	0.1252677989866557	0.0
cuidar	18	27	0	45	0.3712428283302982	0.0011211460604173154	0.0005140800822528132	20.069444444444443	7.468034402874281e-06	0.7276614376730032	-0.05206621629625995	0.0
armar	7	20	0	27	0.06758214554836539	0.00043600124571784493	0.00038080006092800975	5.908814589665654	0.015065306197904835	0.29402545259814256	0.15865481501939252	0.0
acostumar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.45875940746973076	0.0
deixar	65	201	0	266	0.028130138595254876	0.004048582995951417	0.003827040612326498	71.78626255971011	2.3981602575270474e-17	0.23484313066109636	0.1785680067471072	0.0
chorar	30	29	1	60	0.5438082523974574	0.0018685767673621925	0.0005521600883456141	35.37917634685886	2.713727746863931e-09	0.950804988987213	-0.26828932476589595	-2.349761323996114
entrar	36	125	0	161	-0.02979219941549113	0.002242292120834631	0.002380000380800061	38.310994560994565	6.032182583994474e-10	0.1460667430188053	0.20566877978756887	0.0
ordenar	18	52	0	70	0.062080463398714085	0.0011211460604173154	0.0009900801584128253	18.424408014571952	1.7677903920675486e-05	0.28582868539396405	0.16150788400179888	0.0
matar	29	162	0	191	-0.26134724403549064	0.001806290875116786	0.003084480493516879	29.25544593142522	6.343767999131109e-08	-0.24102542851299746	0.29408231465548496	0.0
cumprir	0	7	0	7	-1.0	0.0	0.0001332800213248034	0.0	0.0	0.0	0.45875940746973076	0.0
