word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
efetuar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
suscitar	3	4	0	7	0.20115673583897192	1.7530429904576026e-05	1.165881639695938e-05	1.696969696969697	0.19268475194899556	0.44395377030355	0.03607821381152452	0.0
regularizar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
declamar	1	5	0	6	-0.4275870641163285	5.843476634858675e-06	1.4573520496199226e-05	0.0	1.0	-0.5005078385373014	0.41337244495299263	0.0
revogar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
maravilhar	0	6	0	6	-1.0	0.0	1.748822459543907e-05	0.0	0.0	0.0	0.5956940017469472	0.0
exibir	1	4	0	5	-0.33226159289692997	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.37255045043273727	0.0
outorgar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
segar	2	4	0	6	0.00120522360837529	1.168695326971735e-05	1.165881639695938e-05	0.6000000000000001	0.4385780260809997	0.1926393420226439	0.19022889363878281	0.0
abismar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
abordar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
elaborar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
sujar	4	1	0	5	0.7782534695879384	2.33739065394347e-05	2.914704099239845e-06	3.75	0.052807511416113395	1.0681080793765438	-1.0137439106871533	0.0
luxar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
acarretar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
esmerilhar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
desencantar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
divisar	2	7	1	10	-0.2716113270417119	1.168695326971735e-05	2.0402928694678917e-05	0.03565062388591799	0.8502388119760906	-0.3181862817433468	0.23901905780821472	-0.5532735783695519
disparatar	3	6	0	9	0.001205223608375242	1.7530429904576026e-05	1.748822459543907e-05	1.5999999999999999	0.20590321073206472	0.1926393420226439	0.19022889363878265	0.0
coaxar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
desabar	1	4	0	5	-0.33226159289692997	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.37255045043273727	0.0
madrugar	1	4	0	5	-0.33226159289692997	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.37255045043273727	0.0
espanar	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0
fumegar	1	4	0	5	-0.33226159289692997	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.37255045043273727	0.0
quadrar	0	7	0	7	-1.0	0.0	2.0402928694678917e-05	0.0	0.0	0.0	0.5956940017469472	0.0
sumir	3	7	0	10	-0.0757248737305141	1.7530429904576026e-05	2.0402928694678917e-05	1.5686274509803921	0.2104064530953678	0.0872788263648176	0.23901905780821472	0.0
malear	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
desencovar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
atochar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
filtrar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
debulhar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
cinzelar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
delinear	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
glorificar	0	7	0	7	-1.0	0.0	2.0402928694678917e-05	0.0	0.0	0.0	0.5956940017469472	0.0
atuar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
regurgitar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
crivar	5	5	0	10	0.33440421299096296	2.9217383174293376e-05	1.4573520496199226e-05	4.266666666666667	0.038867103812417314	0.5981044501308083	-0.09745317881299817	0.0
submergir	3	2	0	5	0.5009033733228535	1.7530429904576026e-05	5.82940819847969e-06	1.9047619047619047	0.16754627748861323	0.7804260069247629	-0.320596730127208	0.0
patentear	1	5	0	6	-0.4275870641163285	5.843476634858675e-06	1.4573520496199226e-05	0.0	1.0	-0.5005078385373014	0.41337244495299263	0.0
esbanjar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
arrogar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
estrepitar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
abreviar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
refrigerar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
turbar	0	5	0	5	-1.0	0.0	1.4573520496199226e-05	0.0	0.0	0.0	0.5956940017469472	0.0
pendurar	3	3	0	6	0.33440421299096296	1.7530429904576026e-05	8.744112297719536e-06	1.7777777777777777	0.18242243945173198	0.5981044501308083	-0.09745317881299817	0.0
separar-se	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
flechar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
gazear	3	2	0	5	0.5009033733228535	1.7530429904576026e-05	5.82940819847969e-06	1.9047619047619047	0.16754627748861323	0.7804260069247629	-0.320596730127208	0.0
nutrir	4	4	0	8	0.33440421299096296	2.33739065394347e-05	1.165881639695938e-05	3.0	0.08326451666355043	0.5981044501308083	-0.09745317881299817	0.0
explorar	4	6	0	10	0.144037566826085	2.33739065394347e-05	1.748822459543907e-05	2.8125	0.09353251268909288	0.37496089881659855	0.08486837798095634	0.0
rever	15	1	0	16	0.9356341976635046	8.765214952288013e-05	2.914704099239845e-06	24.596078431372547	7.06954560823676e-07	1.2267131095531825	-2.176894720492834	0.0
recamar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
ressaltar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
reconduzir	2	2	0	4	0.33440421299096296	1.168695326971735e-05	5.82940819847969e-06	0.6666666666666666	0.4142161782425251	0.5981044501308083	-0.09745317881299817	0.0
amarar	10	9	0	19	0.38034169379200683	5.843476634858675e-05	2.6232336893158606e-05	10.992857142857142	0.0009146370109776428	0.649397744518359	-0.1515204000832738	0.0
idolatrar	3	5	0	8	0.09210422304618923	1.7530429904576026e-05	1.4573520496199226e-05	1.641025641025641	0.2001848041775755	0.31042237767902725	0.1256903725012118	0.0
desfolhar	10	2	0	12	0.8185798467166092	5.843476634858675e-05	5.82940819847969e-06	13.885714285714286	0.00019426949889741736	1.1089300738967989	-1.1960654674811078	0.0
desfeitear	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
poetar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
distanciar	3	3	0	6	0.33440421299096296	1.7530429904576026e-05	8.744112297719536e-06	1.7777777777777777	0.18242243945173198	0.5981044501308083	-0.09745317881299817	0.0
encurtar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
afundar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
paramentar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
decompor	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
