word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
calcanhar	3	0	0	3	1.0	1.7530429904576026e-05	0.0	2.6666666666666665	0.1024704348597494	1.2912516306907535	0.0	0.0	18th
sobrancelha	4	0	0	4	1.0	2.33739065394347e-05	0.0	4.5	0.0338948535246892	1.2912516306907535	0.0	0.0	18th
junta	2	0	0	2	1.0	1.168695326971735e-05	0.0	1.0	0.3173105078629111	1.2912516306907535	0.0	0.0	18th
cílio	17	0	0	17	1.0	9.933910279259748e-05	0.0	30.11764705882353	4.066142456598818e-08	1.2912516306907535	0.0	0.0	18th
mão	177	459	2	638	-0.0016425366028258	0.0020730850316233	0.0020799064721795	198.01147803126105	5.6726043463513e-45	0.2078979850670227	0.2111830612269742	-4.115832259552201	19th
dente	14	37	0	51	-0.0111221322077091	0.00016397282736	0.0001676613060362	13.991883116883116	0.0001836015274703	0.1973182327289161	0.2195634144311176	0.0	19th
olho	251	384	1	636	0.2563641596272457	0.0029397985476692	0.0017400524734574	307.7990168506617	6.587179278114796e-69	0.5603409116296453	0.0359151237588235	-4.805839720107479	19th
pé	127	177	0	304	0.2993690326764868	0.0014874677910517	0.0008020554369842	158.01411102198506	3.0729650194398486e-36	0.6172459208903529	-0.0004068343211734	0.0	19th
joelho	42	62	0	104	0.2729747869937096	0.0004919184820801	0.0002809459722769	50.15031554790591	1.4240822955584249e-12	0.5833652549799792	0.023214620414938	0.0	19th
braço	135	219	0	354	0.2287871265306501	0.0015811665495432	0.0009923736762686	164.3442311421369	1.2722220615450027e-37	0.5260644011426384	0.0602459511939454	0.0	19th
ombro	23	74	0	97	-0.1090424474511597	0.0002693839306629	0.0003353226120725	23.873887617594715	1.0285754590939845e-06	0.0508697732637503	0.2698252492120059	0.0	19th
face	23	29	0	52	0.3442508331535732	0.0002693839306629	0.0001314102128392	27.01878690284488	2.014876010227477e-07	0.6743370331857057	-0.0434767540837343	0.0	19th
cabelo	33	40	0	73	0.3615099414932445	0.0003865073787772	0.0001812554659851	40.0922499329579	2.422481683897792e-10	0.6961346561560725	-0.0611088525232357	0.0	19th
corpo	18	26	0	44	0.2830046442493379	0.0002108222066057	0.0001178160528903	20.184126984126987	7.033414090955728e-06	0.596268659815887	0.0143780386144399	0.0	19th
perna	4	29	0	33	-0.4743690513619344	4.684937924572499e-05	0.0001314102128392	2.3951612903225805	0.1217111961664355	-0.6201266645086061	0.4112594030312127	0.0	19th
sorriso	2	7	0	9	-0.1504235697663003	2.3424689622862496e-05	3.171970654740057e-05	0.5625	0.4532547047537363	-0.0139908609382905	0.2891567062303131	0.0	19th
dedo	13	24	0	37	0.166685475129214	0.0001522604825486	0.000108753279591	13.437578814627994	0.0002466337204676	0.4441179806552955	0.1076070522149401	0.0	19th
peito	5	7	0	12	0.2973149332040034	5.856172405715624e-05	3.171970654740057e-05	4.042105263157895	0.0443784273454869	0.6146177984840835	0.0014746337785321	0.0	19th
cabeça	7	22	0	29	-0.0974482208007207	8.198641368001875e-05	9.969050629183036e-05	5.848739495798319	0.015588212784823	0.0687008549068228	0.2642177578830611	0.0	19th
osso	5	15	0	20	-0.0743609263814874	5.856172405715624e-05	6.79707997444298e-05	3.6571428571428575	0.0558292946392402	0.1037921747180928	0.2527890620594381	0.0	19th
cérebro	1	11	0	12	-0.6194671267210006	1.1712344811431248e-05	4.984525314591518e-05	0.0	1.0	-0.9948201139500168	0.4534597575215892	0.0	19th
orelha	2	12	0	14	-0.3978331784824064	2.3424689622862496e-05	5.437663979554384e-05	0.5384615384615384	0.463071015014588	-0.4558236132173299	0.3863204546839607	0.0	19th
coluna	2	13	0	15	-0.4309749333787144	2.3424689622862496e-05	5.890802644517249e-05	0.5357142857142857	0.4642143127710313	-0.5248164847042812	0.3973702908705456	0.0	19th
unha	8	12	0	20	0.2655547049057641	9.369875849144998e-05	5.437663979554384e-05	7.65625	0.0056575978150643	0.5737958039638285	0.0296455107452283	0.0	19th
bochecha	0	6	0	6	-1.0	0.0	2.718831989777192e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
língua	2	6	0	8	-0.0743609263814875	2.3424689622862496e-05	2.718831989777192e-05	0.5714285714285714	0.4496917979688908	0.1037921747180928	0.2527890620594381	0.0	19th
junta	2	3	0	5	0.2655547049057641	2.3424689622862496e-05	1.359415994888596e-05	0.625	0.4291953004403492	0.5737958039638285	0.0296455107452283	0.0	19th
pêlo	1	4	0	5	-0.2149348189177219	1.1712344811431248e-05	1.8125546598514613e-05	0.0	1.0	-0.1193513765961169	0.3173275831970093	0.0	19th
pulso	4	4	0	8	0.4420756510914419	4.684937924572499e-05	1.8125546598514613e-05	3.0	0.0832645166635504	0.7969393552780382	-0.1526760460487262	0.0	19th
pele	10	1	0	11	0.9255042077296582	0.0001171234481143	4.531386649628653e-06	14.85	0.0001164080699117	1.3947763560336586	-1.8574241382871517	0.0	19th
boca	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
pálpebra	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
nariz	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
pupila	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
punho	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
coxa	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
calcanhar	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
sobrancelha	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.649358843232643	19th
mão	103	238	0	341	0.0092482409049844	0.0023262642003749	0.0022836307810401	118.97862065496253	1.0586438911140095e-27	0.213906745799062	0.1954097366275807	0.0	20th
cabelo	12	10	0	22	0.4770669831877691	0.0002710210718883	9.595087315294569e-05	13.864583333333334	0.0001964661565271	0.8049244312826275	-0.2334358201246473	0.0	20th
pêlo	0	7	0	7	-1.0	0.0	6.716561120706198e-05	0.0	0.0	0.0	0.5550215402396229	0.0	20th
olho	125	178	4	307	0.2461256754689866	0.0028231361655035	0.0017079255421224	145.32978737953476	1.8191218449154825e-33	0.512526224568047	0.0099573429445108	-2.637109875585553	20th
dente	2	8	0	10	-0.2590854802934652	4.517017864805656e-05	7.676069852235655e-05	0.5555555555555556	0.456056540250256	-0.1983776775811573	0.3318779889254133	0.0	20th
braço	67	126	0	193	0.1117559312707686	0.0015132009847098	0.0012089810017271	78.67009778692744	7.339820036157939e-19	0.3530626653390236	0.1286132582862153	0.0	20th
joelho	19	31	0	50	0.1812213613412444	0.0004291166971565	0.0002974477067741	21.05263157894737	4.468387345230037e-06	0.4434762085912373	0.0769857392966231	0.0	20th
osso	6	7	0	13	0.3372124726947295	0.0001355105359441	6.716561120706198e-05	5.416666666666667	0.019945403395459	0.6378703466194611	-0.0640176681666005	0.0	20th
unha	2	10	0	12	-0.3598378403280047	4.517017864805656e-05	9.595087315294569e-05	0.5454545454545454	0.4601809354471201	-0.3806992343751122	0.3726999834456682	0.0	20th
pé	66	108	0	174	0.179804940398455	0.0014906158953858	0.0010362694300518	78.99742101869762	6.21910670166745e-19	0.4416596776648394	0.0780974681493136	0.0	20th
ombro	1	14	0	15	-0.712138412203873	2.258508932402828e-05	0.0001343312224141	0.0	1.0	-1.296989966249267	0.4860286687526715	0.0	20th
perna	4	16	0	20	-0.2590854802934652	9.034035729611313e-05	0.0001535213970447	2.5	0.1138462980066576	-0.1983776775811573	0.3318779889254133	0.0	20th
pulso	2	5	0	7	-0.0301169080439713	4.517017864805656e-05	4.797543657647284e-05	0.5833333333333334	0.4450087187467361	0.1582972663575748	0.2185493036184097	0.0	20th
cabeça	0	14	0	14	-1.0	0.0	0.0001343312224141	0.0	0.0	0.0	0.5550215402396229	0.0	20th
face	15	15	0	30	0.403664720499404	0.0003387763398604	0.0001439263097294	17.42222222222222	2.9930622223033853e-05	0.7179130542929977	-0.1381256403203224	0.0	20th
corpo	4	7	0	11	0.1471356692656631	9.034035729611313e-05	6.716561120706198e-05	2.75	0.0972544284390033	0.3994593231744629	0.1030364164965657	0.0	20th
dedo	4	8	0	12	0.081266145849544	9.034035729611313e-05	7.676069852235655e-05	2.7	0.1003482464622905	0.3124479461848331	0.1495564321314586	0.0	20th
língua	4	25	0	29	-0.4528433756287714	9.034035729611313e-05	0.0002398771828823	2.4166666666666665	0.1200501396908577	-0.5699412340136405	0.4066015351213496	0.0	20th
peito	0	4	0	4	-1.0	0.0	3.838034926117828e-05	0.0	0.0	0.0	0.555021540239623	0.0	20th
orelha	0	8	0	8	-1.0	0.0	7.676069852235655e-05	0.0	0.0	0.0	0.555021540239623	0.0	20th
coluna	0	2	0	2	-1.0	0.0	1.9190174630589134e-05	0.0	0.0	0.0	0.555021540239623	0.0	20th
sorriso	2	1	0	3	0.6495922316266813	4.517017864805656e-05	9.595087315294567e-06	0.75	0.3864762307712325	1.0055951267447785	-0.5435907484284866	0.0	20th
pálpebra	2	3	0	5	0.2215512012447585	4.517017864805656e-05	2.878526194588371e-05	0.625	0.4291953004403492	0.4947695029787879	0.0441959164736322	0.0	20th
punho	0	1	0	1	-1.0	0.0	9.595087315294567e-06	0.0	0.0	0.0	0.555021540239623	0.0	20th
bochecha	0	2	0	2	-1.0	0.0	1.9190174630589134e-05	0.0	0.0	0.0	0.555021540239623	0.0	20th
boca	0	1	0	1	-1.0	0.0	9.595087315294567e-06	0.0	0.0	0.0	0.555021540239623	0.0	20th
cílio	4	0	0	4	1.0	9.034035729611313e-05	0.0	4.5	0.0338948535246892	1.4110602348529429	0.0	0.0	20th
junta	1	0	0	1	1.0	2.258508932402828e-05	0.0	0.0	1.0	1.4110602348529429	0.0	0.0	20th
coxa	4	0	0	4	1.0	9.034035729611313e-05	0.0	4.5	0.0338948535246892	1.4110602348529429	0.0	0.0	20th
