word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
caracter_emo_social	0	5	0	5	-1.0	0.0	1.4573520496199226e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
social	31460	121142	265	152867	-0.1967174514871524	0.3684703677676271	0.5489412415093142	34343.98859087802	0.0	-0.0907648288347	0.3078662834482641	-4.708234872066087	19th
aparencia	8087	17290	154	25531	0.0945888467204515	0.0947177324900445	0.0783476751720794	9218.678217734923	0.0	0.3404509698609979	0.1507060341157476	-3.4613372334265358	19th
carater	4578	15695	49	20322	-0.140300683257508	0.0536191145467322	0.0711201134659217	5025.0715624581735	0.0	-0.0003552856953312	0.2821092817414463	-4.378280180702557	19th
carater_emo	285	981	3	1269	-0.1422623838465416	0.0033380182712579	0.0044452903032857	310.76613574873693	1.4870577351834655e-69	-0.0034087516077536	0.2830591263621945	-4.398013335813634	19th
outro	11589	19527	40	31156	0.2107316032887021	0.1357343640196767	0.0884843871072987	14135.25077965708	0.0	0.5011360651325354	0.0732624147118767	-5.00852382469326	19th
aparencia_carater	323	1325	3	1651	-0.2269296306832652	0.0037830873740922	0.0060040873107579	347.63282357821225	1.3887713158040687e-77	-0.1413975848594879	0.3205024290114137	-4.661165312019375	19th
carater_social	394	2109	1	2504	-0.3487337264235897	0.0046146638557039	0.0095566944440668	422.6739069576359	6.389150802292012e-94	-0.3592072870840719	0.3687955827700045	-6.176285888987346	19th
emo	1453	3703	9	5165	0.0070511251314254	0.0170180370110096	0.0167797247635749	1664.9198680117595	0.0	0.2218118178545274	0.2077093338710927	-4.703076960984877	19th
aparencia_carater_social	58	136	0	194	0.0486632949486414	0.000679315999063	0.0006162685843494	65.86269592476489	4.834560572521192e-16	0.2826713873210745	0.1852678611839429	0.0	19th
aparencia_emo	55	139	0	194	0.0112368537309441	0.0006441789646287	0.0006298627442983	61.774938574938574	3.850438992697061e-15	0.2295615620071263	0.2070869085785825	0.0	19th
emo_social	25	100	0	125	-0.2149348189177218	0.0002928086202857	0.0004531386649628	25.6	4.200393976022008e-07	-0.1193513765961169	0.3173275831970093	0.0	19th
aparencia_social	78	76	0	154	0.4524649531852674	0.0009135628952916	0.0003443853853717	101.79108138238573	6.1697310044836776e-24	0.8098427601139461	-0.165748127616079	0.0	19th
caracter_emo_social	0	6	0	6	-1.0	0.0	2.718831989777192e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
carater	2309	7331	26	9666	-0.1485225832931207	0.0521489712491812	0.0703415851084244	2550.582609821498	0.0	-0.0207398081975911	0.27851889905818	-4.214829803501794	20th
social	14969	51793	168	66930	-0.190270155215455	0.3380762020913793	0.4969583573210516	16399.451921237676	0.0	-0.0866056663265091	0.2986292481257992	-4.283995085809676	20th
aparencia	3681	7725	63	11469	0.0573177698908991	0.083135713801748	0.0741220495106505	4223.661428216349	0.0	0.2745969458674414	0.1598356196410468	-3.500824785091236	20th
outro	6295	9206	88	15589	0.2335769032536341	0.142173137294758	0.0883323738246018	7675.826099150801	0.0	0.5042503650187097	0.0283114483041289	-3.473540490952721	20th
aparencia_carater	188	719	1	908	-0.2380352824832243	0.0042459967929173	0.0068988677796967	204.76908210327196	1.901827184682297e-46	-0.163742180918401	0.3216385193593764	-5.10780086771954	20th
emo	734	1803	2	2539	-0.021326515861164	0.0165774555638367	0.0172999424294761	850.4498149906866	5.804644821887184e-187	0.1700436817627802	0.2127031817382617	-5.44293489026298	20th
emo_social	12	53	0	65	-0.3046825679443118	0.0002710210718883	0.0005085396277106	11.108757062146896	0.0008592105454642	-0.2784203852546937	0.3509261838961077	0.0	20th
aparencia_carater_social	35	86	0	121	-0.0214769670051272	0.0007904781263409	0.0008251775091153	38.61311249137336	5.16706194919342e-10	0.1706177507456155	0.2135782908963897	0.0	20th
carater_social	193	999	4	1196	-0.3748145897855389	0.0043589222395374	0.0095854922279792	196.88820849719696	9.97517435201149e-45	-0.4129875107527487	0.3750383843775992	-3.997000062508933	20th
carater_emo	92	386	0	478	-0.2812188028994314	0.0020778282178106	0.0037037037037037	99.59536030595812	1.869418814181663e-23	-0.2367619205894729	0.3412481772129977	0.0	20th
aparencia_social	18	36	2	56	0.081266145849544	0.0004065316078325	0.0003454231433506	15.050252651452052	0.000104686242434	0.2760803020139581	0.1131887879605834	-1.6287609992934504	20th
aparencia_emo	20	79	0	99	-0.2532087678105894	0.0004517017864805	0.0007580118979082	20.07808988764045	7.434350678501391e-06	-0.188327341727656	0.3293495425720544	0.0	20th
